Datetime,mem
25:49.9,4478
26:20.0,4478
26:50.0,4479
27:19.9,4478
27:50.0,4478
28:19.9,4478
28:50.0,4479
29:20.0,4471
29:50.0,4475
30:20.0,4476
30:50.0,4475
31:20.0,4475
31:50.0,4475
32:20.0,4475
32:50.0,4476
33:20.0,4475
33:50.0,4475
34:20.0,4475
34:50.0,4475
35:20.0,4471
35:50.0,4474
36:20.0,4471
36:50.0,4474
37:20.0,4471
37:50.6,4474
38:20.0,4471
38:50.0,4475
39:20.0,4475
39:50.0,4475
40:20.0,4475
40:50.0,4477
41:20.0,4476
41:50.0,4476
42:20.0,4476
42:50.0,4476
43:20.0,4476
43:50.0,4476
44:20.0,4476
44:50.0,4476
45:20.0,4476
45:50.0,4476
46:20.0,4477
46:50.0,4476
47:20.0,4473
47:50.0,4475
48:20.0,4475
48:50.0,4475
49:20.0,4475
49:50.0,4474
50:20.0,4476
50:50.0,4475
51:20.0,4476
51:50.0,4475
52:20.0,4476
52:50.0,4476
53:20.0,4477
53:50.0,4477
54:20.0,4477
54:50.0,4477
55:20.0,4477
55:50.0,4482
56:20.0,4482
56:50.0,4482
57:20.0,4482
57:50.0,4481
58:20.0,4485
58:50.0,4485
59:20.0,4485
59:50.0,4485
00:20.0,4484
00:50.0,4486
01:20.1,4487
01:50.0,4487
02:20.0,4488
02:50.0,4487
03:20.0,4487
03:50.0,4487
04:20.0,4487
04:50.0,4486
05:20.1,4487
05:50.0,4487
06:20.1,4487
06:50.0,4487
07:20.1,4487
07:50.0,4487
08:20.0,4488
08:50.0,4487
09:20.0,4488
09:50.0,4487
10:20.1,4487
10:50.0,4487
11:20.0,4487
11:50.1,4487
12:20.0,4486
12:50.1,4483
13:20.0,4486
13:50.1,4483
14:20.0,4485
14:50.1,4481
15:20.0,4484
15:50.1,4482
16:20.1,4487
16:50.0,4487
17:20.1,4486
17:50.0,4487
18:20.1,4486
18:50.0,4486
19:20.1,4486
19:50.0,4486
20:20.1,4486
20:50.0,4487
21:20.1,4487
21:50.0,4487
22:20.1,4487
22:50.0,4487
23:20.1,4487
23:50.0,4486
24:20.1,4488
24:50.0,4487
25:20.1,4487
25:50.0,4486
26:20.1,4486
26:50.0,4485
27:20.1,4485
27:50.1,4484
28:20.1,4485
28:50.1,4485
29:20.1,4485
29:50.1,4485
30:20.1,4486
30:50.1,4486
31:20.1,4486
31:50.1,4486
32:20.1,4485
32:50.1,4486
33:20.1,4487
33:50.1,4486
34:20.1,4486
34:50.1,4486
35:20.1,4486
35:50.1,4486
36:20.1,4486
36:50.1,4486
37:20.1,4486
37:50.1,4485
38:20.1,4486
38:50.1,4485
39:20.1,4486
39:50.1,4484
40:20.1,4485
40:50.1,4485
41:20.1,4485
41:50.1,4484
42:20.1,4484
42:50.1,4486
43:20.1,4486
43:50.1,4486
44:20.1,4486
44:50.1,4485
45:20.1,4484
45:50.1,4485
46:20.1,4484
46:50.1,4484
47:20.1,4484
47:50.1,4484
48:20.1,4484
48:50.1,4484
49:20.1,4484
49:50.1,4484
50:20.1,4484
50:50.1,4485
51:20.1,4485
51:50.1,4483
52:20.1,4481
52:50.1,4483
53:20.1,4481
53:50.1,4482
54:20.1,4480
54:50.1,4483
55:20.1,4480
55:50.2,4481
56:20.1,4484
56:50.2,4485
57:20.1,4484
57:50.1,4484
58:20.1,4484
58:50.1,4484
59:20.1,4484
59:50.1,4484
00:20.1,4483
00:50.1,4485
01:20.1,4485
01:50.1,4485
02:20.1,4485
02:50.1,4486
03:20.1,4486
03:50.1,4485
04:20.1,4485
04:50.1,4485
05:20.2,4484
05:50.1,4484
06:20.1,4484
06:50.1,4484
07:20.1,4484
07:50.1,4484
08:20.2,4485
08:50.1,4484
09:20.1,4485
09:50.1,4486
10:20.2,4484
10:50.1,4485
11:20.2,4485
11:50.1,4484
12:20.2,4484
12:50.1,4484
13:20.2,4485
13:50.1,4484
14:20.2,4485
14:50.1,4485
15:20.2,4484
15:50.1,4485
16:20.2,4485
16:50.1,4484
17:20.2,4484
17:50.1,4484
18:20.2,4484
18:50.1,4485
19:20.2,4484
19:50.1,4484
20:20.2,4483
20:50.1,4483
21:20.3,4483
21:50.2,4483
22:20.1,4484
22:50.2,4484
23:20.1,4485
23:50.2,4484
24:20.1,4484
24:50.2,4483
25:20.2,4484
25:50.2,4483
26:20.2,4483
26:50.2,4483
27:20.2,4484
27:50.2,4483
28:20.2,4483
28:50.2,4483
29:20.2,4484
29:50.2,4483
30:20.2,4483
30:50.2,4483
31:20.2,4483
31:50.2,4480
32:20.2,4483
32:50.2,4480
33:20.2,4483
33:50.2,4479
34:20.2,4480
34:50.2,4485
35:20.2,4484
35:50.2,4484
36:20.2,4484
36:50.2,4483
37:20.2,4484
37:50.2,4485
38:20.2,4484
38:50.2,4484
39:20.2,4484
39:50.2,4483
40:20.2,4483
40:50.2,4482
41:20.2,4483
41:50.2,4483
42:20.2,4483
42:50.2,4482
43:20.2,4483
43:50.2,4482
44:20.2,4482
44:50.2,4482
45:20.2,4481
45:50.2,4481
46:20.2,4481
46:50.2,4481
47:20.2,4481
47:50.2,4483
48:20.2,4484
48:50.2,4483
49:20.2,4484
49:50.2,4483
50:20.2,4484
50:50.2,4483
51:20.3,4483
51:50.2,4484
52:20.3,4483
52:50.2,4483
53:20.2,4483
53:50.2,4483
54:20.2,4483
54:50.2,4483
55:20.2,4483
55:50.2,4483
56:20.2,4483
56:50.2,4481
57:20.2,4481
57:50.2,4481
58:20.2,4481
58:50.2,4481
59:20.2,4481
59:50.2,4480
00:20.2,4480
00:50.2,4480
01:20.2,4482
01:50.2,4482
02:20.3,4482
02:50.2,4481
03:20.3,4483
03:50.2,4483
04:20.3,4483
04:50.2,4482
05:20.2,4483
05:50.3,4483
06:20.2,4482
06:50.3,4482
07:20.2,4482
07:50.9,4483
08:20.2,4482
08:50.3,4482
09:20.2,4482
09:50.3,4481
10:20.2,4479
10:50.3,4482
11:20.2,4479
11:50.3,4481
12:20.2,4476
12:50.3,4480
13:20.2,4482
13:50.3,4483
14:20.2,4483
14:50.3,4483
15:20.2,4482
15:50.3,4482
16:20.2,4483
16:50.3,4482
17:20.3,4482
17:50.2,4482
18:20.3,4482
18:50.2,4482
19:20.3,4482
19:50.2,4482
20:20.3,4482
20:50.3,4482
21:20.3,4482
21:50.3,4482
22:20.3,4482
22:50.3,4481
23:20.3,4482
23:50.3,4482
24:20.3,4482
24:50.3,4482
25:20.3,4481
25:50.3,4481
26:20.3,4483
26:50.3,4482
27:20.3,4482
27:50.3,4482
28:20.3,4481
28:50.3,4481
29:20.3,4481
29:50.3,4482
30:20.3,4481
30:50.3,4481
31:20.3,4481
31:50.3,4481
32:20.3,4481
32:50.3,4481
33:20.3,4481
33:50.3,4480
34:20.3,4481
34:50.3,4481
35:20.3,4480
35:50.3,4481
36:20.3,4481
36:50.3,4480
37:20.3,4480
37:50.3,4480
38:20.3,4480
38:50.3,4480
39:20.3,4481
39:50.3,4481
40:20.3,4481
40:50.3,4481
41:20.3,4481
41:50.3,4481
42:20.3,4481
42:50.3,4482
43:20.3,4482
43:50.3,4481
44:20.3,4481
44:50.3,4480
45:20.3,4480
45:50.3,4480
46:20.3,4480
46:50.3,4476
47:20.3,4479
47:50.3,4477
48:20.3,4479
48:50.3,4475
49:20.3,4478
49:50.3,4480
50:20.3,4480
50:50.3,4481
51:20.3,4481
51:50.3,4481
52:20.3,4481
52:50.3,4481
53:20.3,4481
53:50.3,4481
54:20.3,4482
54:50.3,4481
55:20.3,4481
55:50.3,4481
56:20.4,4481
56:50.3,4480
57:20.3,4481
57:50.3,4480
58:20.3,4481
58:50.3,4481
59:20.3,4480
59:50.4,4480
00:20.3,4480
00:50.3,4480
01:20.3,4479
01:50.4,4479
02:20.3,4478
02:50.3,4479
03:20.3,4479
03:50.3,4478
04:20.3,4479
04:50.4,4479
05:20.3,4480
05:50.4,4479
06:20.3,4479
06:50.4,4479
07:20.3,4479
07:50.4,4479
08:20.3,4481
08:50.4,4481
09:20.3,4481
09:50.4,4480
10:20.3,4481
10:50.4,4481
11:20.3,4480
11:50.4,4480
12:20.3,4480
12:50.4,4480
13:20.3,4480
13:50.4,4479
14:20.3,4479
14:50.4,4480
15:20.3,4480
15:50.4,4479
16:20.3,4480
16:50.4,4480
17:20.3,4479
17:50.4,4480
18:20.3,4480
18:50.4,4480
19:20.3,4480
19:50.4,4479
20:20.4,4479
20:50.4,4480
21:20.4,4480
21:50.4,4479
22:20.4,4480
22:50.4,4480
23:20.4,4479
23:50.4,4479
24:20.4,4479
24:50.4,4480
25:20.4,4480
25:50.4,4479
26:20.4,4479
26:50.4,4479
27:20.4,4479
27:50.4,4479
28:20.4,4476
28:50.4,4479
29:20.4,4476
29:50.4,4478
30:20.4,4475
30:50.4,4481
31:20.4,4480
31:50.4,4480
32:20.4,4480
32:50.4,4480
33:20.4,4479
33:50.4,4479
34:20.4,4479
34:50.4,4479
35:20.4,4479
35:50.4,4479
36:20.4,4478
36:50.5,4479
37:20.4,4479
37:50.4,4479
38:20.4,4479
38:50.4,4479
39:20.4,4479
39:50.4,4479
40:20.4,4477
40:50.4,4479
41:20.4,4478
41:50.4,4479
42:20.4,4478
42:50.4,4479
43:20.4,4478
43:50.4,4478
44:20.4,4478
44:50.4,4478
45:20.4,4480
45:50.4,4479
46:20.4,4479
46:50.4,4479
47:20.4,4479
47:50.4,4479
48:20.4,4479
48:50.4,4480
49:20.4,4478
49:50.4,4478
50:20.4,4478
50:50.4,4478
51:20.4,4478
51:50.4,4478
52:20.4,4478
52:50.4,4478
53:20.4,4478
53:50.4,4477
54:20.4,4478
54:50.4,4478
55:20.4,4479
55:50.4,4477
56:20.4,4477
56:50.4,4477
57:20.4,4476
57:50.4,4477
58:20.4,4478
58:50.4,4477
59:20.4,4476
59:50.5,4478
00:20.4,4477
00:50.5,4478
01:20.4,4478
01:50.5,4479
02:20.4,4478
02:50.5,4478
03:20.4,4478
03:50.5,4479
04:20.4,4478
04:50.5,4478
05:20.4,4478
05:50.5,4478
06:20.4,4477
06:50.5,4477
07:20.4,4477
07:50.5,4477
08:20.4,4477
08:50.5,4477
09:20.4,4477
09:50.5,4476
10:20.4,4477
10:50.5,4475
11:20.4,4476
11:50.5,4474
12:20.4,4476
12:50.5,4473
13:20.4,4477
13:50.5,4474
14:20.4,4476
14:50.5,4473
15:20.4,4478
15:50.5,4478
16:20.5,4478
16:50.5,4479
17:20.4,4477
17:50.5,4478
18:20.5,4478
18:50.5,4478
19:20.5,4478
19:50.5,4478
20:20.5,4477
20:50.5,4478
21:20.5,4478
21:50.5,4478
22:20.5,4478
22:50.5,4478
23:20.5,4478
23:50.5,4478
24:20.5,4477
24:50.5,4477
25:20.5,4477
25:50.5,4476
26:20.5,4477
26:50.5,4476
27:20.5,4477
27:50.5,4476
28:20.5,4476
28:50.5,4476
29:20.5,4477
29:50.5,4477
30:20.5,4477
30:50.5,4477
31:20.5,4477
31:50.5,4478
32:20.5,4478
32:50.5,4477
33:20.5,4477
33:50.5,4478
34:20.5,4477
34:50.5,4477
35:20.5,4477
35:50.5,4477
36:20.5,4477
36:50.5,4477
37:20.5,4478
37:50.5,4476
38:20.5,4477
38:50.5,4476
39:20.5,4476
39:50.5,4476
40:20.5,4476
40:50.5,4475
41:20.5,4476
41:50.5,4475
42:20.5,4475
42:50.5,4474
43:20.5,4475
43:50.5,4476
44:20.5,4476
44:50.5,4476
45:20.5,4476
45:50.5,4476
46:20.5,4476
46:50.5,4477
47:20.5,4477
47:50.5,4477
48:20.5,4477
48:50.5,4477
49:20.5,4477
49:50.5,4477
50:20.5,4476
50:50.6,4476
51:20.5,4477
51:50.5,4476
52:20.5,4476
52:50.5,4476
53:20.5,4475
53:50.5,4475
54:20.5,4472
54:50.5,4474
55:20.5,4472
55:50.6,4474
56:20.5,4472
56:50.5,4472
57:20.5,4475
57:50.6,4475
58:20.5,4475
58:50.5,4475
59:20.5,4476
59:50.6,4475
00:20.5,4475
00:50.6,4476
01:20.5,4476
01:50.6,4476
02:20.5,4475
02:50.6,4476
03:20.5,4476
03:50.6,4476
04:20.5,4476
04:50.6,4476
05:20.5,4476
05:50.6,4476
06:20.5,4476
06:50.6,4477
07:20.5,4476
07:50.6,4476
08:20.5,4476
08:50.6,4475
09:20.5,4475
09:50.6,4475
10:20.5,4474
10:50.6,4473
11:20.6,4474
11:50.6,4474
12:20.5,4474
12:50.6,4474
13:20.5,4474
13:50.6,4473
14:20.5,4475
14:50.6,4475
15:20.6,4474
15:50.6,4475
16:20.6,4475
16:50.6,4474
17:20.6,4475
17:50.6,4474
18:20.6,4476
18:50.6,4477
19:20.6,4476
19:50.6,4475
20:20.6,4475
20:50.6,4476
21:20.6,4476
21:50.6,4475
22:20.6,4475
22:50.6,4476
23:20.6,4474
23:50.6,4475
24:20.6,4475
24:50.6,4475
25:20.6,4475
25:50.6,4475
26:20.6,4475
26:50.6,4475
27:20.6,4476
27:50.6,4476
28:20.6,4476
28:50.6,4475
29:20.6,4475
29:50.6,4475
30:20.6,4475
30:50.6,4475
31:20.6,4475
31:50.6,4474
32:20.6,4475
32:50.6,4474
33:20.6,4475
33:50.6,4474
34:20.6,4474
34:50.6,4475
35:20.6,4475
35:50.6,4475
36:20.6,4475
36:50.6,4472
37:20.6,4474
37:50.6,4471
38:20.6,4474
38:50.6,4471
39:20.6,4473
39:50.6,4470
40:20.6,4472
40:50.6,4475
41:20.6,4475
41:50.6,4475
42:20.6,4475
42:50.6,4474
43:20.6,4474
43:50.6,4474
44:20.6,4474
44:50.6,4475
45:20.6,4474
45:50.6,4474
46:20.6,4474
46:50.6,4474
47:20.6,4474
47:50.6,4474
48:20.6,4473
48:50.6,4473
49:20.6,4473
49:50.6,4474
50:20.6,4474
50:50.6,4473
51:20.6,4473
51:50.6,4473
52:20.6,4475
52:50.6,4474
53:20.6,4474
53:50.6,4475
54:20.7,4475
54:50.6,4475
55:20.6,4475
55:50.6,4474
56:20.6,4475
56:50.6,4474
57:20.6,4475
57:50.6,4474
58:20.6,4475
58:50.6,4474
59:20.7,4473
59:50.6,4473
00:20.7,4473
00:50.6,4473
01:20.7,4473
01:50.6,4471
02:20.7,4471
02:50.6,4472
03:20.7,4472
03:50.6,4472
04:20.7,4471
04:50.6,4472
05:20.7,4471
05:50.6,4472
06:20.7,4474
06:50.6,4474
07:20.7,4473
07:50.6,4473
08:20.7,4474
08:50.7,4474
09:20.6,4473
09:50.7,4473
10:20.6,4473
10:50.7,4474
11:20.6,4473
11:50.7,4473
12:20.7,4473
12:50.7,4473
13:20.6,4473
13:50.7,4473
14:20.7,4473
14:50.7,4473
15:20.6,4471
15:50.7,4471
16:20.7,4468
16:50.7,4471
17:20.7,4468
17:50.7,4471
18:20.7,4467
18:50.7,4472
19:20.7,4472
19:50.7,4472
20:20.7,4472
20:50.7,4472
21:20.7,4472
21:50.7,4473
22:20.7,4472
22:50.7,4473
23:20.7,4474
23:50.8,4473
24:20.7,4473
24:50.7,4472
25:20.7,4473
25:50.7,4473
26:20.7,4473
26:50.7,4473
27:20.7,4473
27:50.7,4472
28:20.7,4472
28:50.7,4472
29:20.7,4472
29:50.7,4472
30:20.7,4472
30:50.7,4473
31:20.7,4472
31:50.7,4473
32:20.7,4474
32:50.7,4473
33:20.7,4474
33:50.7,4473
34:20.7,4473
34:50.7,4473
35:20.7,4473
35:50.7,4473
36:20.7,4473
36:50.7,4472
37:20.7,4473
37:50.7,4473
38:20.7,4473
38:50.7,4473
39:20.7,4472
39:50.7,4473
40:20.7,4473
40:50.7,4473
41:20.7,4472
41:50.7,4471
42:20.7,4472
42:50.7,4472
43:20.7,4471
43:50.7,4473
44:20.7,4473
44:50.7,4472
45:20.7,4473
45:50.7,4473
46:20.7,4472
46:50.7,4473
47:20.7,4471
47:50.7,4471
48:20.7,4472
48:50.7,4471
49:20.7,4471
49:50.7,4472
50:20.7,4471
50:50.7,4471
51:20.7,4471
51:50.7,4470
52:20.7,4470
52:50.7,4467
53:20.7,4471
53:50.7,4468
54:20.8,4470
54:50.7,4467
55:20.7,4472
55:50.7,4472
56:20.7,4472
56:50.7,4472
57:20.7,4472
57:50.7,4472
58:20.7,4472
58:50.7,4472
59:20.8,4472
59:50.7,4472
00:20.8,4472
00:50.7,4472
01:20.8,4471
01:50.7,4471
02:20.8,4472
02:50.7,4472
03:20.8,4471
03:50.7,4470
04:20.8,4470
04:50.7,4470
05:20.8,4468
05:50.7,4470
06:20.8,4469
06:50.7,4471
07:20.8,4470
07:50.7,4470
08:20.8,4471
08:50.7,4470
09:20.8,4471
09:50.7,4471
10:20.8,4470
10:50.7,4471
11:20.8,4471
11:50.7,4471
12:20.8,4472
12:50.7,4471
13:20.8,4471
13:50.7,4471
14:20.8,4471
14:50.7,4470
15:20.8,4470
15:50.7,4470
16:20.8,4469
16:50.7,4470
17:20.8,4470
17:50.8,4469
18:20.8,4470
18:50.8,4466
19:20.7,4470
19:50.8,4471
20:20.8,4470
20:50.8,4470
21:20.8,4470
21:50.8,4470
22:20.8,4469
22:50.8,4469
23:20.8,4469
23:50.8,4470
24:20.8,4470
24:50.8,4469
25:20.8,4470
25:50.8,4469
26:20.8,4469
26:50.8,4469
27:20.8,4469
27:50.8,4469
28:20.8,4467
28:50.8,4469
29:20.8,4466
29:50.8,4469
30:20.8,4466
30:50.8,4468
31:20.8,4470
31:50.8,4470
32:20.8,4471
32:50.8,4471
33:20.8,4471
33:50.8,4471
34:20.8,4471
34:50.8,4470
35:20.8,4470
35:50.8,4471
36:20.8,4471
36:50.8,4471
37:20.8,4470
37:50.8,4470
38:20.8,4471
38:50.8,4470
39:20.8,4470
39:50.8,4469
40:20.8,4469
40:50.8,4469
41:20.8,4469
41:50.8,4469
42:20.8,4468
42:50.8,4469
43:20.8,4468
43:50.8,4470
44:20.8,4470
44:50.8,4470
45:20.8,4470
45:50.8,4470
46:20.8,4470
46:50.8,4471
47:20.8,4470
47:50.8,4470
48:20.8,4470
48:50.8,4470
49:20.8,4470
49:50.8,4470
50:20.8,4470
50:50.8,4471
51:20.8,4470
51:50.8,4470
52:20.8,4468
52:50.8,4468
53:20.8,4468
53:50.8,4468
54:20.8,4468
54:50.8,4468
55:20.8,4467
55:50.8,4468
56:20.8,4469
56:50.8,4469
57:20.8,4469
57:50.8,4469
58:20.9,4469
58:50.8,4468
59:20.8,4468
59:50.8,4468
00:20.8,4469
00:50.8,4469
01:20.9,4469
01:50.8,4469
02:20.9,4470
02:50.8,4470
03:20.8,4469
03:50.8,4469
04:20.8,4469
04:50.8,4469
05:20.8,4468
05:50.8,4466
06:20.8,4468
06:50.9,4465
07:20.8,4467
07:50.8,4464
08:20.8,4466
08:50.9,4468
09:20.8,4468
09:50.9,4468
10:20.8,4468
10:50.9,4468
11:20.8,4468
11:50.8,4468
12:20.8,4468
12:50.9,4468
13:20.8,4469
13:50.9,4468
14:20.9,4469
14:50.8,4468
15:20.9,4468
15:50.8,4469
16:20.9,4469
16:50.8,4469
17:20.9,4469
17:50.8,4467
18:20.9,4468
18:50.8,4467
19:20.9,4468
19:50.8,4467
20:20.9,4467
20:50.8,4468
21:20.9,4469
21:50.8,4468
22:20.9,4469
22:50.8,4468
23:20.9,4468
23:50.8,4468
24:20.9,4468
24:50.9,4468
25:20.9,4467
25:50.9,4467
26:20.9,4467
26:50.9,4467
27:20.9,4468
27:50.9,4467
28:20.9,4467
28:50.9,4467
29:20.9,4467
29:50.9,4466
30:20.9,4466
30:50.9,4468
31:20.9,4467
31:50.9,4466
32:20.9,4469
32:50.9,4468
33:20.9,4468
33:50.9,4467
34:20.9,4468
34:50.9,4468
35:20.9,4468
35:50.9,4468
36:20.9,4468
36:50.9,4467
37:20.9,4469
37:50.9,4468
38:20.9,4468
38:50.9,4468
39:20.9,4467
39:50.9,4468
40:20.9,4467
40:50.9,4467
41:20.9,4464
41:50.9,4466
42:20.9,4464
42:50.9,4466
43:20.9,4463
43:50.9,4467
44:20.9,4467
44:50.9,4467
45:20.9,4467
45:50.9,4467
46:20.9,4467
46:50.9,4467
47:20.9,4467
47:50.9,4467
48:20.9,4467
48:50.9,4467
49:20.9,4468
49:50.9,4467
50:20.9,4467
50:50.9,4467
51:20.9,4468
51:50.9,4468
52:20.9,4468
52:50.9,4468
53:20.9,4468
53:50.9,4468
54:20.9,4468
54:50.9,4468
55:20.9,4467
55:50.9,4467
56:20.9,4467
56:50.9,4466
57:20.9,4466
57:50.9,4466
58:20.9,4465
58:50.9,4465
59:20.9,4467
59:50.9,4467
00:20.9,4466
00:50.9,4467
01:20.9,4467
01:50.9,4467
02:20.9,4467
02:50.9,4467
03:20.9,4467
03:50.9,4467
04:20.9,4467
04:50.9,4467
05:20.9,4467
05:51.0,4467
06:20.9,4468
06:50.9,4467
07:20.9,4466
07:50.9,4466
08:20.9,4466
08:50.9,4466
09:21.0,4465
09:50.9,4466
10:20.9,4466
10:51.0,4466
11:20.9,4467
11:51.0,4467
12:20.9,4467
12:51.0,4467
13:20.9,4465
13:51.0,4466
14:20.9,4466
14:51.0,4465
15:20.9,4465
15:51.0,4466
16:20.9,4465
16:51.0,4465
17:20.9,4465
17:51.0,4465
18:20.9,4466
18:51.0,4465
19:20.9,4465
19:51.0,4465
20:20.9,4465
20:51.0,4466
21:20.9,4465
21:51.0,4463
22:20.9,4465
22:51.0,4463
23:20.9,4465
23:51.0,4460
24:21.0,4466
24:51.0,4467
25:21.0,4467
25:51.0,4466
26:21.0,4466
26:51.0,4466
27:21.0,4466
27:51.0,4466
28:21.0,4466
28:51.0,4466
29:21.0,4466
29:51.0,4466
30:21.0,4465
30:51.0,4465
31:21.0,4465
31:51.0,4465
32:21.0,4465
32:51.0,4465
33:21.0,4464
33:51.0,4464
34:21.0,4463
34:51.0,4463
35:21.0,4463
35:51.0,4464
36:21.0,4464
36:51.0,4465
37:21.0,4465
37:51.0,4465
38:21.0,4466
38:51.0,4466
39:21.0,4465
39:51.0,4465
40:21.0,4466
40:51.0,4466
41:21.0,4466
41:51.0,4465
42:21.0,4465
42:51.0,4465
43:21.0,4465
43:51.0,4466
44:21.0,4465
44:51.0,4465
45:21.0,4465
45:51.0,4465
46:21.0,4465
46:51.0,4465
47:21.0,4466
47:51.0,4465
48:21.0,4465
48:51.0,4464
49:21.0,4463
49:51.0,4465
50:21.0,4465
50:51.0,4465
51:21.0,4465
51:51.0,4465
52:21.0,4466
52:51.0,4465
53:21.0,4464
53:51.0,4465
54:21.0,4465
54:51.0,4465
55:21.0,4464
55:51.0,4465
56:21.0,4465
56:51.0,4465
57:21.0,4465
57:51.1,4465
58:21.0,4465
58:51.0,4464
59:21.0,4464
59:51.1,4464
00:21.0,4462
00:51.0,4464
01:21.0,4461
01:51.0,4463
02:21.0,4460
02:51.0,4462
03:21.0,4459
03:51.0,4464
04:21.0,4465
04:51.1,4464
05:21.0,4465
05:51.0,4464
06:21.0,4464
06:51.1,4464
07:21.0,4464
07:51.1,4464
08:21.0,4464
08:51.1,4464
09:21.0,4464
09:51.1,4464
10:21.0,4464
10:51.1,4464
11:21.0,4464
11:51.1,4465
12:21.0,4465
12:51.1,4464
13:21.0,4463
13:51.1,4464
14:21.0,4464
14:51.1,4463
15:21.0,4463
15:51.1,4463
16:21.0,4465
16:51.1,4464
17:21.0,4465
17:51.1,4465
18:21.0,4463
18:51.1,4463
19:21.0,4463
19:51.1,4463
20:21.0,4464
20:51.1,4463
21:21.0,4463
21:51.1,4463
22:21.1,4463
22:51.1,4463
23:21.1,4463
23:51.1,4463
24:21.1,4462
24:51.1,4461
25:21.1,4462
25:51.1,4463
26:21.1,4463
26:51.1,4462
27:21.1,4463
27:51.1,4462
28:21.1,4464
28:51.1,4463
29:21.1,4463
29:51.1,4463
30:21.1,4463
30:51.1,4464
31:21.1,4463
31:51.1,4463
32:21.1,4463
32:51.1,4463
33:21.1,4463
33:51.1,4463
34:21.1,4463
34:51.1,4462
35:21.1,4463
35:51.1,4463
36:21.1,4462
36:51.1,4462
37:21.1,4462
37:51.1,4462
38:21.1,4462
38:51.1,4458
39:21.1,4462
39:51.1,4459
40:21.1,4462
40:51.1,4459
41:21.1,4462
41:51.1,4459
42:21.1,4464
42:51.1,4464
43:21.1,4463
43:51.1,4463
44:21.1,4463
44:51.1,4463
45:21.1,4464
45:51.1,4463
46:21.1,4463
46:51.1,4463
47:21.1,4463
47:51.1,4463
48:21.1,4463
48:51.1,4463
49:21.1,4463
49:51.1,4463
50:21.1,4464
50:51.1,4464
51:21.1,4462
51:51.1,4462
52:21.1,4462
52:51.1,4463
53:21.1,4462
53:51.1,4462
54:21.1,4461
54:51.1,4461
55:21.1,4461
55:51.1,4461
56:21.1,4462
56:51.1,4463
57:21.1,4463
57:51.1,4463
58:21.1,4462
58:51.1,4462
59:21.2,4462
59:51.1,4463
00:21.1,4462
00:51.1,4463
01:21.1,4463
01:51.1,4463
02:21.2,4464
02:51.1,4463
03:21.1,4462
03:51.1,4463
04:21.1,4463
04:51.1,4463
05:21.2,4463
05:51.1,4463
06:21.2,4462
06:51.1,4461
07:21.2,4461
07:51.1,4461
08:21.2,4461
08:51.1,4460
09:21.2,4460
09:51.1,4462
10:21.2,4461
10:51.1,4462
11:21.2,4461
11:51.1,4461
12:21.2,4461
12:51.1,4461
13:21.2,4462
13:51.1,4462
14:21.2,4462
14:51.1,4462
15:21.2,4462
15:51.1,4462
16:21.2,4462
16:51.1,4462
17:21.2,4461
17:51.1,4462
18:21.2,4461
18:51.1,4462
19:21.2,4461
19:51.1,4462
20:21.2,4460
20:51.1,4460
21:21.2,4458
21:51.1,4460
22:21.2,4458
22:51.2,4460
23:21.2,4456
23:51.2,4459
24:21.2,4456
24:51.2,4460
25:21.2,4461
25:51.2,4461
26:21.2,4461
26:51.2,4460
27:21.2,4460
27:51.2,4461
28:21.2,4461
28:51.2,4460
29:21.2,4460
29:51.2,4460
30:21.2,4460
30:51.2,4462
31:21.2,4461
31:51.2,4461
32:21.2,4461
32:51.2,4461
33:21.2,4460
33:51.2,4461
34:21.2,4460
34:51.2,4460
35:21.2,4460
35:51.2,4460
36:21.2,4461
36:51.2,4461
37:21.2,4461
37:51.2,4461
38:21.2,4461
38:51.2,4461
39:21.2,4461
39:51.2,4460
40:21.2,4460
40:51.2,4460
41:21.2,4460
41:51.2,4460
42:21.2,4460
42:51.2,4460
43:21.2,4460
43:51.2,4459
44:21.2,4459
44:51.2,4459
45:21.2,4458
45:51.3,4459
46:21.2,4458
46:51.2,4458
47:21.2,4459
47:51.3,4458
48:21.2,4460
48:51.2,4460
49:21.2,4461
49:51.2,4460
50:21.2,4460
50:51.2,4460
51:21.2,4460
51:51.2,4460
52:21.2,4460
52:51.2,4460
53:21.2,4460
53:51.2,4460
54:21.2,4461
54:51.2,4460
55:21.2,4461
55:51.2,4460
56:21.2,4460
56:51.2,4459
57:21.2,4459
57:51.2,4457
58:21.2,4460
58:51.2,4456
59:21.2,4459
59:51.2,4456
00:21.2,4457
00:51.4,4460
01:21.2,4460
01:51.2,4460
02:21.2,4460
02:51.2,4460
03:21.2,4460
03:51.3,4460
04:21.2,4460
04:51.2,4460
05:21.2,4459
05:51.2,4460
06:21.2,4460
06:51.3,4461
07:21.2,4460
07:51.3,4460
08:21.2,4460
08:51.3,4460
09:21.2,4460
09:51.3,4461
10:21.2,4459
10:51.3,4459
11:21.2,4459
11:51.3,4459
12:21.2,4458
12:51.3,4458
13:21.2,4460
13:51.3,4459
14:21.2,4460
14:51.3,4459
15:21.2,4460
15:51.3,4459
16:21.2,4459
16:51.3,4460
17:21.3,4459
17:51.2,4460
18:21.3,4460
18:51.2,4460
19:21.3,4460
19:51.2,4460
20:21.3,4460
20:51.2,4460
21:21.3,4459
21:51.2,4460
22:21.3,4459
